text,label
"yaklaşık bir ay önce aldım bu ürünü.bez hiç iyi çıkmadı.sızdırma yapıyor,daha önce de almıştım böyle bir şey yok du.ama bu son ürün çok kötü tavsiye etmem",neg
oğlumun doğduğundan beri bu markayı kullanıyoruz.  i̇lk defa başımıza geldi. sizdirmasini münferit sandık. ancak son aldığımız kolideki her bez sizdiriyor. çişin çok olmasına da bağlı değil. çok yazık. prima markasının güvenilirliğini zedeliyor.,neg
yenilenen emici kanallar marka değerini düşürmüş. eski bezlerde torbalanma oluyordu ama kaliteliydi. bu yenilenen bezler bariz kalitesiz ve sızdırıyor.  artık prima almayacağım. i̇lk günden beri prima kullamıyorduk 16 ayın sonunda yollarımız ayrılıyor malesef.,neg
"yorumlara bakmadan prima kalitesine güvenerek 2 adet sipariş vermiştim, ancak yorumları okuyup ürünü hemen açıp denedik ürün gerçekten rus paketlerinde acayip koku ve incelik var, ürün eski ürünle hiç alakalı bir ürün değil kokusu rahatsız edici nasıl bitireceğiz aldığımız paketi düşünüyoruz, sızdırmama ihtimali kesin var uzun süre özellikle geceleri muhakkak bebeğinizi rahatsız etmek zorunda kalabilirsiniz, hepsi buradanın kargo olayı çok güzel ürün hemen geliyor ancak prima kalitesini acayip bozmuş, yada türkiyeye gönderdiği ürünleri kötü, alırken özellikle bu olumsuzlukları göz önüne getirin...",neg
maalesef ilk kez eksik not aldı prima bizden. her gece 20 aylık bebeğimin bezi sızdı ve bize büyük sıkıntı çıkardı. önceki bezlere göre daha ince ve kalitesiz. bunu 1 hafta kullandıktan sonra fark ettik. bu da doğal olarak çocuğun uykusuna ve bize büyük sorun yarattı.i̇lginç bir detay; ürünün dış kutusunda rusça yazılar var.,neg
uzun suredir kullaniyorum. yenilenen paket berbat cok cok kotu. her sabah ust degistiriyoruz. ortasindan ve on kismindan surekli sizdiriyo. 12 saat degil 5-6 saat bile kuru kalmiyo. alacak olanlara kesinlikle tavsiye etmiyorum. umarim prima urunlerini toplatir,neg
i̇nce sızdırıyor ve kalitesiz ve yapışkan bantları tutmuyor . bir daha almayacağım.,neg
bu fiyata prima çok iyi dedim. primadan yana bi sıkıntımız yoktu ancak son yeşil paketler gerçekten kötü. ürün incelmiş çok kokulu ve dahası sırttan sozdırıyor. kutuların üzerinde rusça yazılar var almayın derim.,neg
ürünü 2 hafda once aldim fiyati iyi yanliz ürün kaliteli değil sizdiriyo ve yapışkanları kopuyor bezlerken,neg
"aylik paketteki bezler (veya kampanyali olanlar böyle) cok ince. gündüzleri degil ama geceleri sızdırıyor. memnun kalmadik primadan, haftada bir kez kesin gece sızdırıyor, sanırım emicilik az veya çocuk fazla idrar yapıyor olabilir (!!!)",neg
paketinde rusça yazılar yazan kutuların içindeki bezler  ile paketinde tamamen türkçe yazılar yazan kutuların içindeki bezler çok farklı. dışardan gelenler çok daha ince ve anormal ölçüde sızdırıyor. aktif emici kanallı bezler çıkıncaya kadar prima çok süper iş görüyordu ancak bu son ürünlerde sızdırma problemi çok fazla. bu şikayette bulunan kişilere de tamamen katılıyorum.  bebeğimin doğumundan bu yana kullandığımız ürünler son derece kaliteliydi ama  bu son versiyon ürünlerin kalitesizliği prima kalitesine hiç yakışmadı... prima yetkililerinin piyasadaki bu farklı kalitede satılan ürünlere müdahale etmesinii bekliyorum.tüketicisine saygısını göstermeli ve marka değerini korumalıdır...,neg
memnun değilim yeni primadan sızdırıyor ve kötü kokuyor,neg
eski prima daha iyidi  bu sizdiriyor yeşil tabaka li incecik  birde.,neg
yeni yeşil bezler hiç güzel değil çok ince ve hiç bir güven hissi vermemektedir. prima kadar önemli bir firma bu şekilde kötü bir bez seçmesi veya tasarlaması çok kötü bence saygılar,neg
evet yenilendi inceldi bezler eskileri gibi suyu tutmuyor sizdiriyor memnun değiliz bizde ama marketler de aynı ürün var :( eskiden 12 sattı bile sızdırma olmuyordu şimdi 5 saati geçmiyor,neg
çok kötü hiç bir bebek bezinde bu kadar islakligi dışarı verdiğini görmemiştim hiç bez yok gibi çiş olduğu gibi disarda,neg
yeni oluklu prima eskiye göre ince ve bence eskisi daha kaliteliydi. orjinal olup olmadığı tereddütü bile yaşadık. keşke değiştirmeseydi çok memnunduk,neg
"son gelen urunden hic memnun kalmadım. bebegimde hic pisik problemi yasamamıstım ki hep prima kullanırım. urunle, serisiyle ilgili bir sıkıntı oldugunu dusunuyorum. ilk gunden itibaren bebegimde cok kotu bir pisik yaptı hala iyilestirmeye calısıyorum. 2 kutu almıstım birini actıgımdan dolayı digerini iade edebildim. tavsiye etmiyorum.",neg
kesinlikle kötü. normal pakette satılanlarla aynı değil.,neg
"son aldığımız prima diğerlerinden daha ince ve de kötüsü sızdırıyor. eger prima ürünü bozmadıysa sahte bu. diger türlüde kandırıldık sayılır zaten, prima kalitesi deyip alıyorsun dandik çıkıyor.",neg
rus malı kalitesiz tavsiye etmiyorum. türkiyedekilerden farklı ve daha ince,neg
"primanin yeni yeşil logolu bezi tamamen rezalet. sizdiriyor, kağıt gibi hiçbir işe yaramıyor.",neg
"aylik paketteki bezler (veya kampanyali olanlar böyle) cok ince. gündüzleri degil ama geceleri sızdırıyor. memnun kalmadik primadan, degistiricez.",neg
oğlum doğduğundan beri kullanıyorum son aldığımız paket sızdırıyor. aylık paket aldığım için 2 paket almıştım. eski üründen gayet memnundum yenilenen ürün kalitesiz.,neg
pisik yapiyor sizdiriyor kizartiyor cok bereketsiz koku yapti,neg
değerlendirmede ortalaması iyi olmasına aldanmayın..yapılan güzel yorumlar benim gibi eski üründen dolayı verilmiş puanlardan kaynaklı.. yenisini kardeşim kullandı berbat..kokuyor ve kaçırıyor...marka ivedi bir şekilde kendini yenilemeli..bugüne kadar primadan başka bez kullanmadım..şimdi piyasada eski bezlerden arıyorum...yada başka markaya yöneleceğim..,neg
i̇ki kez sipariş verdim ilk gelen bez cok iyiydi ama son gelen bez çok inceydi,neg
"prima kalitesine hiç yakışmayan bir bez üretmişsiniz, artık başka markaya geçeceğiz.  çiş devamlı üstüne çıkıyor, her gece üst baş değişiyoruz. çok yazık.",neg
prima rusca yazan paketindeki urunler feci sizdiriyor ve cocugu rahatsiz ediyor. daha once aldigim urunler daha kalin ve sizdirmiyordu. istedigim urun satisa sunulmayana kadar alisveris yapmayi dusunmuyorum.,neg
"acilen tüm ürünlerinizi toplatın lütfen, paramıza yazık olmasın diye mecbur kullandık ama hep dışarı sızdırıyor, hiç olmadı yakışmadı size prima yetkilileri....",neg
berbat bebeğimin altı hep nemli kalıo bulursanız eskisini alın derim resmen hayal kırıklığı 12saate kadar kuruluk diyor ama emin olun 2 çişte sızıo ve ıslanıo kıyafetleri üretim hatası olmuş resmen bir daha da prima almam,neg
kızım 20 aylık oldu. bu zaman kadar bir sıkıntım yoktu. yeni gelen koliden çıkan bezler ince ve rahatsız edici pişik yapmaya başladı. son iki koli aldım bin pişman oldum aldığıma. gidin en kötü bezi kullanın bunu almayın şiddetle tavsiye etmiyorum haberiniz olsun,neg
bebegimin butun bezlerini hb dan aldim hepsi bugune kadar superdi fakat bu son paket com sıkıntıli devamli arkadan sizdiriyor esim herseferinde ustbas degistirmek zorunda kaliyor bir koli bez cop olacak bi gidisle bir an once hb buna cozum bulursa seviniriz bu urunu satistan cikartmaniz dilegiyle,neg
yeni ürünler daha emici diye reklam yapılıyor ama eskisine nazaran daha çok sızdırıyor. kullanım ve rahatlık olarak eskilerinden daha iyi ama sızdırmazlık kötü.,neg
son aldığım 2 koli prima mega box  5 numara ürünleri kalitesiz çıktı.ürün rusya yapımı prima kalitesi ile alakası yok içindeki emici zerreciklerin az olması bezin ince olması ambalajın ince olması ve en önemlisi ıslaklığı hemen dışa vermesi emici özelliği hiç yok.bu rusya yapımı ürünleri bence daha satılmamalı ve toplatılmalı ben şim di bu ay prima almayıp başka bir marka alacağım işin açıkcası...teşekkürler.,neg
ne olmuş prima yenilik yapacağız derken batirmislar. bez çok fazla sizdiriyor,neg
yorumlara aldanarak aldık ama çok pişmanım her kaka yaptığında az da yapsa çok ta yapsa mutlaka ama mutlaka bacaklarından yada sırtından taşırıyor her alt değiştiğimizde kıyafette değiştiriyoruz bu bezin sayesinde.. kalan paketleri çöpe atıcam böyle bişey olamaz ... kaliteli marka diye aldanıp sakın satın almayın sinir sahibi olursunuz... görüp görebileceğiniz en kötü bez olduğuna emin olun başka ne diyim sakın ama sakın satın almayın!!!!!!!!,neg
"ürün çok kötü olmuş, ilk kalitesinde değil.. kesinlikle para vermenin değmeyeceğini düşünüyorum bu beze",neg
yeni ürün incelmis. cok hafif. ancak çok sızdırıyor. bir ayda biten kutu bu sefer 3 hafta dayanmadi. degistirmezlerse almicam. öncekiler daha iyiydi.,neg
"dün aldığım bezler daha öncekilerden farklı, içerisinde emici yuvarlak tanecikler yok,  mavimsi düz bir tabaka var. eskisi daha güzeldi.",neg
"daha önceden satın alıyordum, herhangi bir sorun yoktu.",neg
"fakat son aldığım paket incecik, kalite düzeyi çok düşük.",neg
"normal ürüne geçene kadar ürün almıycam, alana da tavsiye etmiyorum....",neg
yeni çıkan primalar  sözde emici özelliği varmış ama malesef tam tersine hiç emmiyo ve pişik olmasına sebep oluyo  3-5 kuruş hesabı yaparken bir kutu bez çöpe gitti allahtan hepsiburada gibi dürüst satıcılar var diğer kutuyu sorgusuz sualsiz geri aldı buda bize ders oldu emici kanallar yalanina inanmiyacagiz  hepsiburada ya 5  yıldız süper hızlı ilgi alaka 10 numara,neg
eski kalitesinde değil. ürünü çok bozdular. bezin arka kısmında yumuşak doku olacağı yerde bölge bölge sertleşmiş pamuk-pudra karışımı maddeler var ve bunlar da çocuğun poposunu çok tahriş ediyor. çocuğum sürekli poposundaki bezden şikayetçi olmaya başladı.,neg
"yeteri kadar ememiyor,cocuk çoğu sabah kendisi ve yatak ıslak uyanıyor.",neg
oğluma prima  kullandım. şimdi kızımada prima kullanıyordum taa kii bu son çıkan bezle tanışana kadar..5 numaraya kadar gayet güzel fakat son çıkardıkları emici bez çiş yerine sadece parayı emiyo başka bir şey değil yani .her seferinde kızımın kıyafetleri ıslanıyor.  yanlarda sızdırıyor oda yetmiyor bezin kendinden de sızdırıyor.. aylık paket olarak almıştım hepsiburadadan artık bu kutu bitsin başka marka kullanacağim..,neg
ürün yenilenmiş 2 yıldır kullandığım bez sanki tamamen değişmiş geldi. ürün orta bölümünden sızıntı yapıyor. önceden 8 saat bile dursa sızmaz şişerdi  bez şimdi yenilenen üründe 2-3 saat gibi kısa bir sürede orta bölümünden sızıntı yaşanıyor. tasarım hatası olduğunu düşünüyorum.,neg
çocuğumuzun bezlerini hep buradan aldık. çok memnunduk.,neg
ancak son siparişte fark ettik ki bezler değişmiş. çok kalitesiz olmuşlar.,neg
eski siparişlerin kutusu duruyor yan yana koyunca kutu neredeyse %40 küçülmüş.,neg
ama bez sayısı aynı. demek ki bezlerin malzeme kalitesi çok düşürüldü.,neg
artık buradan bez almayacağım.,neg
bebeğim doğduğundan beri kullanıyordum. son aldığım yeni çıkan reklamlarda çoookkk güzel anlatılan bez berbat. sürekli orta kısmından sızdırıyor. hemde az bir çişte sızdırıyor. kenarlardan sızdırsa anlayacağım da ortadan sızdırması garip. hatalı tasarım olmuş. üç emici kanal diyor ama kanallar tıkalı sanırım ilerlemiyor çişler. :)yeni primayı kimseye önermiyorum. bulabilirseniz eskisinden alın derim.,neg
"bez siparişimiz, her zaman ertesi gün elimize ulaşıyor, bu konuda sıkıntı yok. ancak aylardır kullandığımız ve hiç sorun yaşamadığımız 5 numara prima'nın yeni içeriğini hiç beğenmedik. çocukta ileri derecede pişik yaptı. sanırım bez markasını deiğiştirme vakti geldi.",neg
yıllardır 2 çocuğumuzda da kullandığımız ürün olmasına rağmen son 1 aydır marketten olsun burdan olsun aldığımız bezler ince ve sızdırıyor kalitesiz olduğu çok belli ucuz bezlere dönmüş başka markalara yönelsin herkes bende öyle yapacağım,neg
sizdiriyor. marketlerdeki prima yla alakası yok.,neg
"daha önce kullandığımız 5 bedenden memnunduk, aynı bedeni tekrar sipariş ettik. bu defa gelen 5 beden çok ince ve iç dokusu çok sert bebeğin cildini kızartıyor. ayrıca müşteri hizmetlerini aradığımda paket açıldığı için yapabilecekleri birşey olmadığını söylediler.paketi açmadan nasıl anlayabilirdim ki bezlerin eski kalitede olmadığını ??? umarım bez ve hepsi̇burada en yakın zamanda eski kalitesine kavuşur....",neg
yaklaşık 1 senedir kesintisiz prima kullandık bebeğimize,neg
ancak eylülden itibaren aldığımız ürünlerde ciddi sorunlar var,neg
"sızdırıyor, pişik yapıyor, koku veriyor...",neg
kaliteden taviz vermişler,neg
bunca yazılanlari umarım ciddiye alırlar,neg
bezler değişmiş incelmis sizdiriyo iade ettim.,neg
dikkat !,neg
bir önceki siparişteki bezle alakası yok.,neg
hem ince hem sızdıriyor hem de pişik yaptı.,neg
başka ürün bakacağız mecbur.,neg
elimizdeki bezleri de pişik ilerlememesi için kullanmaktan vazgeçtik.,neg
"ürünün tasarımı değişmiş ve çok kalitesiz olmuş. her gece bez sızdırıyor ve çocugun üzeri, yatak filan rezil oluyor. üç kanal diye tasarım yapmışlar bezin önü şişiyor orta taraf emmiyor.",neg
düzenli olarak kullndığım bir üründü ama prima 5 numara işe yaramaz..cok cok ince kalitesiz..sızdırma yapıo primayla alakası yok ..i̇ndirimli olmasına aldanmayın...,neg
bugün elime geçen aylik 4 ve 5 numaralı bezler iki oğlumda da aynı etkiyi gösterdi hem sızdırdı hem de pişik yapıyor.umarım hemen eski kalitesine geri döner.,neg
urunu almadan once bi̇r daha dusunun incecik  baska bi̇r markaya geci̇cem,neg
kesinlikle çok ince ve kalitesiz bir ürün. aşırı derecede pişik yapıyor.,neg
her zaman kullandığım iki çocuk buyuttugum bu bezleri,neg
"bende uzun zamandır düzenli olarak bu bezi kullanıyordum fakat son aldığım bezde bezin kalitesi çok düşük, alacak olanlar bir kez daha düşünsün. yabancı ülke menşeili olduğu ve kalitesi orijinal primaya göre alt seviyede olduğu için fiyatı bu kadar cazip büyük ihtimalle. pişman oldum aldığıma.",neg
ben de 5 numara bez aldım fakat bezler ciddi derecede sızdırıyor ve eski bezlerle karşılaştırıldığında kalitesiz,neg
"bu ürün berbat, prima kalitesine inanarak aldım fakat bin pişman oldum daha önce aldıklarıma benzemiyor, çocuğun altı sürekli pişiyor. kuru falan kaldığı yok hep ıslak nasıl yeni ürün anlamadım ürün berbat...",neg
önce ki bezim bitmemişti yeni gelen 2 kutu bezle karşılaştırdım,neg
o kdr inceki o kadar kötüki anlatamam size.,neg
alanlar önceki bezlerle karşılaştırsınlar.. uzak durun.,neg
fiyat olarak çok uygun ama kalitesi düşmüş. sızdırma yaptı ve eskiden altını ıslatıp ıslatmadığını açmadan anlayamazdık şimdi hemen fena koku yapıyor.,neg
burdan prima 4 numara bez aldım. daha öncede aynı satıcıdan bu bezlerden almıştım. son gelen paket bezler farklı çıktı.aynı 4 numara olmasına rağmen farklıydı. daha ince yapıda ve sızdırıyordu. tavsiye etmiyorum.,neg
13 aydır hep prima alıyorduk ve memnunduk. fakat son aldığım kutuda bezler çok kalitesiz ve sızdırıyor. kutunun üzerinde rusça bişeler yazıyor hatta. kalite düşük bu seride.,neg
sürekli buradan alıyorum hiç bir sorun ile karşılaşmadım fakat son aldığım 5 numara  bez çok kötü ilk defa başıma geldi bebeğim üstü her sabah ıslak kalkıyor bez sızdırıyor. i̇şallah düzeltilir.,neg
çok uzun zamandır çocuklarıma aldığım bezde bu defa kalite yok .bez çok sert incelmiş sızdırma desen çocuklarımın her yeri sırılsıklam oldu.hepsiburadadan çok güvenle alışveriş yapıyordum fakat bu defa olmadı ultraprima kalitesi kalmamış.,neg
"2 yaşında oğlum için aldım ve devamlı kullandığım bez, fakat 3 gün önce aldığım paket çok kötü çıktı,i̇ncelmiş ve çok sızdırma yapıyor. fiyat kampanya yaptıkça kaliteyi düşürüyorlar, i̇ade edeceği̇m....",neg
"incelmiş, sızdırma ve pişik yapıyor. kalite gitmiş iade edeceğim",neg
i̇ki yasimdaki ogluma dogumundan beri kullandigim bebek bezini cogu kere de hepsiburadadan siparis verdim.ancak son gelen bebek bezi cok kotu cikti.sabah sırılsıklam uyanıyor oğlum mecbur başka bir bez alacagim.,neg
benden ayrı yorum yapanda olmuş değişikliği farkederek sürekli prima alıyorum hepsiburadadan çok memnunduk ilk kez 2 li alım kampanyası olduğunu gördüm uygun olduğu için aldım fakat iç deseni değişmiş ve incelmiş sızdırıyor hepsiburadaya yakışmadı,neg
kızım 1 yaşında ve dogumundan beri sadece hepsiburada dan prima aldim herzaman. fakat bu son aldigim bezler farklı ve hic güzel degil pişik yapiyor simdi mecburen baska biryerden yeni bez almak zorundayimmm.,neg
daha önce aldığımız ürünlerde sorun yoktu. fakat son aldığımız ürün değişmiş iç yapısı farklı. dikkatli bakın karşılaştırın belli oluyor. bu değişiklik kötü olmuş çünkü çok fazla sızdırıyor. i̇çinden 5-6 tane kullandık ve başka bez almak zorunda kaldık.,neg
alışkanlık sebebiyle kullanıyoruz. bence diğer bir kaç yerli markayı kullanmak daha mantıklı.,neg
ürünün kargosu hızlı markası prima ama ürünün kendisi bence 2. kalite fiyatıda bu yüzden uygun alerji yapıyor ve bu süreç çok sıkıntılı 10-15 gün sürüyor bilginize..,neg
doğudğundna beri aynı bezi kullanıyoruz prima,neg
çok memnunuz  kuru tutuyor uzun süre hiç pişik olmadı,neg
hızlı kargo uygun fiyat teşekkürler,neg
hesaplı oldugu sürece alışveriş yapacagım ürün başka yerde yok,neg
bebeğim doğduğundan beri bu ürünü kullanıyorum ama normal marketten alırdım hep burada daha uygun olduğunu görünce burdan aldım ama daha 3. bezde çocuğumun heryeri kabardı kızardı doktora götürdüm bez alerjisi bu bez çakma dedi egzama olmuş çocuğum dikkatli olmanızı tavsiye ederim çocuklarımızın sağlığı ile oynanıyor,neg
ürünü farklı markalarda denedim fakat bu ürünü başarılı buldum. tavsiye edilir,neg
ben ısterımkı   aynı gun teslımınız (agt) hizmetinizçorum ve çevre i̇llerdede olsun   o zaman daha cokperformans alacaginizdan hic supheniz olmasin,neg
fiyat iyi ama bezler parfümlü ve pek de hoş kokmuyor. hoş koksa bile bebeklerde kokulu ürün kullanmak doğru değil. i̇landa ve buna ilişkin bir uyarı da yok.,neg
premium care den çok çok kötü kalitesi,neg
hevesle alınacak bişey değil yüzeyi ve bandı jı kelitesiz,neg
"eşimin söylediğine göre pamuk azmış içinde çabuk doluyormuş ve pamuklar eşit dağıtılmamış beze kimi yerde fazla kimi yerde azmış.pamukta topaklanmalar ve yer yer kıymığa benzer tene  batan şeyler varmış.2 paket almıştım prima kalitesinde diye lakin yanılmışız primayla uzaktan yakından alakası yok gerçi ismi  pampers.tavisye etmiyorum ,alacaksanız prima ismi taşıyan ürünü alın.",neg
"parcalar birbirine neredeyse gecmeyecek derecede siki ayarlanmis, kurarken caniniz cikiyor. sonrasinda da cok kolayca baglanti noktalari kiriliyor. 6 aylik bir kedi raflarda dolasirken parcalar kirilabiliyor. kedi yatagi olarak is goruyor",neg
idare eder kılıf boyutları iyi ayarlanmamış,neg
ürünün resimleri mükemmel. açıkcası öyle bekledim çünkü hepsi buradan aldığım ürünler iyi göründüğü gibi geldi . ancak parçalarının plastikten ve raflarında kumaştan olması tamamen hayal kırıklığı yaşattı. çok kullanışsız. tavsiye etmiyorum.,neg
süper olmasını beklemiyordum tabiki ama bu beklediğimdende kötü.,neg
"alıyım demeyin, sallarken eğilen birşeyden hayır beklemeyin",neg
ürünü aldım borulara resmen sanayi yagı surmusler ellerim leş gibi oldu boyamış yollamıslar koydum aynı sekılde kutuya yarın gerı kargoluycam uzak durun,neg
oncelikle urun beklentimi karsilamadi.urunun herseyi metal cubuktan yapilmasi daha uygun olabilir.raftaki bezler icinde baska sert malzemeden olusabilirdi.(sert pilastik olabilir) bu sekilde daha dayanikli ve daha uzunomurlu olabilir.,neg
"dolapların birinin rafındaki bezlerden birisi eksik çıktı.birde dolabın birinin çubuklarının hepsi plastik çıktı , diğer iki tanesinin ki demir.bu farklılıklar ve eksikliklerden memnun kalmadık.",neg
ürün parasının ederi değil uzak durun derim,neg
raf olması beklenen yerlerin boyutu uygun kesilmemiş. bu paraya değecek bir ürün değil. çok kötü,neg
parasinin karşiliği bu olmamali montajini yaptim söküp yeni̇den kargolama derdi̇ olmasa geri̇ i̇ade edeceği̇m. kilifi kali̇tesi̇z açiklamasinda yazan gi̇bi̇ alin başka yerde yeni̇den montajini yapin kullanin zor bi̇r daha bi̇r araya gelmez fermuarlari kötü montajdan sonra kilif i̇skelete uymuyor zorlarsaniz fermuarlar atiyor paket i̇çi̇nden her bi̇r parçadan yedek çikiyor deni̇yor yalan tek fazlalik yok. ayrica orta büyük raflar yerleri̇nde torba yapmiş durumda ölçüsünde di̇ki̇lmemi̇ş. tavsi̇ye etmi̇yorum. yillarca bu si̇teden almiş olduğum en kötü ürün,neg
ortadaki askısı cok dandik kıyafetleri asmak icin askıyı iple bağlamak zorunda kaldık,neg
merhaba;,neg
"i̇lk olaraka halı süpürgesi değil, almak isteyenler bunu bilerek alsın, sonuç hüsran olur. üçgen emiş başlığındaki (4 adetti sanırım) küçük delikten emiş yapıyor, yani yüzeyi değil emiş başlığı ile varsa yüzey arasındaki hava boşluğundan emiş yapmak için tasarlanmış. hali ile bu deliklerden yaptığı emiş nedeni ile  halıyı temizlemediği gibi halıya yapışıyor. bu yapışma nedeni ile ürün halı üzerinde sağa, sola yön vermek istendiğinde çok zor manevra yapılıyor, gövdeden gıcırtılar geliyor, ileride vida yerlerinden dağılması muhtemel. ben mutfakta kullanmak için almıştım, sert yüzeylerde işini iyi yapıyor, halı yüzeylerdeki gibi sorunlu değil. sapının üzerinde sarılan kabloyu asmak için kancası var. güç ayarı olsaydı belki halıda daha başarılı olabilridi ama bu başlıkla imkansız.",neg
anneme aldım 60 yaşında kadın sözde süpürgeyi çıkarmasın kolaylık olsun dedik okadar ağırki baya kas yaparsınız.ayrıca halı üzerinde yürütmek zor hatta çok zor annem 2 gün dayanamadı bana verdi inanın koca süpürgeyi hergün çıkarırır süpürürüm ama bunla ayda 1 bile süpürmem.,neg
"yaklaşık 6 ay önce aldım , çekme gücü halı için yetersiz ,ufak tefek kırıntılar için ideal. birde kablosubu saracak bir yeri bulunmadığı için nereye dolayacağınızı bilemiyorsunuz. basit ama önemli bir detay bence.",neg
bi̇r sene kullandim ve bi̇ri̇ne hedi̇ye etti̇m kurtulmak i̇çi̇n. hi̇ç tavsi̇ye etmi̇yorum. gövde çok ağir hali üzeri̇nde kaymiyor. daha hafi̇f ve güçlü modellere bakin deri̇m.,neg
arkadaşlar aldım hemen iade ettim.halıda yürütebilmek için baya bi kuvvete ihtiyaç var.10 yaşındaki oğlum inanın yürütemedi.tekerleklerin yanına saçma bi destek yapmışlar ileri geri yaparken takılıyor.hi̇ç tavsi̇ye etmem.ha bu arada hepsi̇burada ya teşekkür ederim hemen iademi gerçekleştirdiler.,neg
kalıcı değil boşuna para vermeyin.,neg
arkadaslar parfum kali̇ci̇ degi̇l tavsi̇ye etmem,neg
"kokusu uzun süre gitmiyor, hafif güzel diyorlar diye almıştım. verdiğiniz paraya değmez...",neg
beklentinin dışında alınacak bir parfüm değil.,neg
koku kalici degil,neg
kalicilik sifir. 20 tllik rebul bile bundan daha iyi. yarim gun gitmiyor. kokusu hafif.,neg
"kalıcı değil, çok beklentiye girmeyin derim",neg
guzel kokan acik parfumlerden farki olmayan kaliciligi sifir .almayin kesinlikle,neg
parfümun güzel ferah bir kokusu var ama kalıcılığı hiç yok,neg
"ürün jelatinsiz ve orjinal olduğu anlaşılmıyor.yurtdışından aynı ürünü aldığımda kalıcılığı daha fazlaydı veorjinla etiketleri vardı.bu üründe kalıcılık nerdeyse hiç yok.alırken düşünün bence, koku hemen uçuyor.parfüm içeriği az gibi.",neg
yorumlara güvenerek aldım ancak koku hoşuma gitmedi ayrıca hiç kalıcı deği boşa havaya sıkıyoruz..l,neg
kokusu hoşuma gitmedi zaten kalcılık diye bir şey yok kolonya olarak kullanabilir siniz.,neg
arkadaslar genelde aldıgım ürünlerde yorumlara önem vererek alırım fakat bu üründe bunun dısına çıkmak istedim ve hata yaptıgımı tecrübe edinerek anladım. kalıcılık diye sey yok . alacak arkadaslar bunu değerlendirsin.,neg
sıkarken bile kokusu gelmiyor su gibi birşey bu fiyata bu iyi dedim ama hiç iyi değilmiş,neg
kokuyu bir alabilsem yorumlayacak fakat kokmuyor ki. kalıcılık yaklaşık 35 saniye..,neg
kokusu güzel ama kalıcılığı olmadığı için bu fiyatada olsa tavsiye etmem,neg
"kokuyu sıkıyorsunuz, yarım saat bile kokmuyor, tamamını boca etseniz belki 1 gün kokabilirsiniz :(",neg
tabi zevkler değişir de bu bildiğin kolonya çok çok hafif bir kokusu var oda ilk fısfısta hava yok oluyor,neg
kokusu 10 üzerinden 7 alır kalıcılığı ise 4,neg
kokusu hoş denebilir ama kalıcılık ve etkisi beklenti altında,neg
"koku tam yazlık, yormuyor,  taze. ama kalıcılığı çok zayıf.  kullandıktan ( hem de uzun uzun sıktıktan) yarım saat sonra bir daha sıkmanız gerekiyor.",neg
uzun süredir kullanıyorum edt olması sebebiyle ciddi bir kalıcılık beklemiyorum. ama son süreçte esans miktarını iyice düşürmüşler. önceden enazından sabahtan öğleye kadar kokuyu ara ara hissediyordum. şuanda sabah evden çıktığım anda kokunun etkisi gidiyor.  sıktıktan 1 saat sonra üzerimi kokluyorum kokuyu alamıyorum,neg
inanın kolonya bile daha etkileyici ve kalıcıdır. almayın derim.,neg
"200 ml lik olanını aldım geçen gün kokusu çok hoş ,hafif ve fresh üründe orjinal ama kalıcılığı hiç yok yarım saat sonra  kokudan eser yok",neg
ürünü hbdeki yorumlara göre aldım ama çok memnun değilim kalıcılık konusunda fena değil ama koku biraz ağır.i̇lk önce deneyiniz sonra beğenirseniz alın,neg
gerçekten kullanan biri olarak kalıcılık sıfır. kokusu çok güzel ama baya sıkmama ragmen yarım saat bıle gecmeden koku kayboluyor.,neg
ben yıllardır ck one kullanıyorum bu sahte bir ck one su gibi çok kötü,neg
"kokusu hiç kalıcı değil. 1-2 saat işimi görür derseniz alın, yoksa işe yaramaz",neg
hafif koku olması nedeniyle güzel. fakat 5-6 kez sıkmama rağmen sabahtan öğlene kadar bile dayanamıyor kokusu... kalıcılık yok. çok fazla bir şey beklemeyin,neg
ürün kabı orjinalde olması gereken jelatin kabında değil.ayrıca ürün kokusu senelerden beri kullandığım aynı marka parfüm ile çok farklı. daha keskin ve geniz yakıcı bir kokusu var selamlar...,neg
koku güzel hoş bir koku fakat kalıcılığı için aynı şeyi söyleyemeyeceğim biraz daha kalıcı olabilirmiydi diye düşünüyorum. sonuçta orijinalini alıyoruz.,neg
"kargo çok hızlı 24 saatte elime ulaşti ama,parfüm kokusu 1 saat sonra uçuyor..  ama fiyata göre iyi parfüm alınır...",neg
"ürünü bugün teslim aldım, önceden yurtdışından aldığım orijinali bir koluma, hepsiburadadan aldığımı diğer koluma sıktım 5 dk sonra işyerindeki arkadaşlara, hangisinin ne olduğunu söylemeden, iki farklı parfüm koklatır gibi koklattım ve hepsi yurtdışından aldığımın daha güzel koktuğunu söyledi.",neg
"gelen parfümde yoğun bir alkol kokusu geliyor ne yapılmış anlamadım, hepsiburada gibi bir siteye de yakıştıramadım.",neg
"bu ururnu ck kalitesine güvenerek denemeden aldım. çiçek kokusuna kaçmış hafif bir kokusu var , tam bir unisex parfum",neg
